time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Global Volcanism Program - Volcanoes of the World 5.1.4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Downloaded on 22 Nov 2023 at 10:50 AM,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
2014-11-24T09:03:28.390Z,64.6727,-17.557,10.0,5.2,mb,,46.0,1.62,0.96,us,usb000szhs,2015-02-18T03:30:57.040Z,"115 km SSE of Akureyri, Iceland",earthquake,6.9,1.8,0.039,246.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-23T20:04:37.480Z,64.6464,-17.7869,8.35,4.1,mb,,119.0,1.524,0.59,us,usc000t42f,2015-02-18T03:30:56.040Z,"116 km S of Akureyri, Iceland",earthquake,9.9,5.3,0.302,4.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-23T09:22:49.000Z,64.502,-17.5573,5.61,4.9,mb,,61.0,1.642,0.94,us,usb000sz8w,2022-05-03T17:06:55.406Z,"116 km WNW of Höfn, Iceland",earthquake,6.8,3.9,0.043,189.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-23T03:02:41.240Z,64.4794,-17.709,6.83,4.5,mb,,115.0,1.582,0.68,us,usc000t438,2015-02-18T03:30:54.040Z,"123 km W of Höfn, Iceland",earthquake,8.2,4.7,0.113,26.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-22T19:52:53.950Z,64.6264,-17.6297,8.06,4.4,mb,,108.0,1.593,0.5,us,usb000sz3j,2015-02-18T03:30:54.040Z,"119 km S of Akureyri, Iceland",earthquake,7.8,4.6,0.107,28.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-22T18:36:54.290Z,64.4695,-17.7746,10.79,4.4,mb,,126.0,1.556,1.05,us,usc000t41i,2015-02-18T03:30:54.040Z,"126 km W of Höfn, Iceland",earthquake,8.3,5.0,0.17,11.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21T22:21:14.160Z,64.6419,-17.0953,4.98,4.5,mb,,90.0,1.821,1.0,us,usb000syr8,2015-02-18T03:30:52.040Z,"100 km WNW of Höfn, Iceland",earthquake,7.4,1.6,0.067,71.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21T22:15:55.080Z,64.5881,-17.5992,7.47,4.5,mb,,75.0,1.611,0.69,us,usc000t3yq,2015-02-18T03:30:52.040Z,"120 km WNW of Höfn, Iceland",earthquake,7.6,4.7,0.086,42.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21T12:20:42.670Z,64.4495,-17.4474,8.11,4.3,mb,,129.0,1.699,0.62,us,usc000t3yb,2015-02-18T03:30:51.040Z,"110 km W of Höfn, Iceland",earthquake,7.1,2.1,0.13,19.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21T12:15:28.170Z,64.6298,-17.6827,6.98,4.5,mb,,108.0,1.57,0.71,us,usc000t3yg,2015-02-18T03:30:51.040Z,"119 km S of Akureyri, Iceland",earthquake,6.7,5.4,0.15,14.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21T07:41:46.890Z,64.4911,-17.6879,13.48,4.4,mb,,108.0,1.589,1.02,us,usc000t3xr,2015-02-18T03:30:49.040Z,"122 km WNW of Höfn, Iceland",earthquake,6.8,4.6,0.103,27.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21T02:18:40.350Z,64.5337,-17.6592,5.8,4.5,mb,,83.0,1.593,0.76,us,usb000syfr,2015-02-18T03:30:49.040Z,"122 km WNW of Höfn, Iceland",earthquake,4.5,4.3,0.1,38.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20T20:28:38.390Z,64.5077,-17.7921,7.99,4.6,mb,,119.0,1.541,0.58,us,usc000t3qk,2015-02-18T03:30:48.040Z,"127 km WNW of Höfn, Iceland",earthquake,7.3,6.2,0.164,11.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20T16:47:15.600Z,64.6384,-17.8055,7.91,4.4,mb,,134.0,1.517,0.7,us,usc000t3q8,2015-02-18T03:30:48.040Z,"117 km S of Akureyri, Iceland",earthquake,6.2,5.4,0.17,10.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20T07:48:31.860Z,64.6346,-17.4835,10.0,4.2,mb,,119.0,1.655,1.46,us,usc000t3qh,2015-02-18T03:30:47.040Z,"117 km WNW of Höfn, Iceland",earthquake,5.9,1.9,0.373,3.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20T07:44:17.320Z,64.6213,-17.6786,7.66,4.4,mb,,125.0,1.573,0.75,us,usb000sy6b,2015-02-18T03:30:47.040Z,"119 km S of Akureyri, Iceland",earthquake,6.9,4.9,0.126,18.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20T00:26:10.340Z,64.5858,-17.619,8.88,4.5,mb,,85.0,1.603,0.58,us,usb000sy47,2015-02-18T03:30:47.040Z,"121 km WNW of Höfn, Iceland",earthquake,7.0,4.1,0.085,45.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19T22:43:19.430Z,64.3844,-17.5831,7.66,4.4,mb,,105.0,1.657,0.9,us,usb000sy3n,2015-02-18T03:30:47.040Z,"115 km W of Höfn, Iceland",earthquake,7.7,4.7,0.099,32.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19T21:01:58.600Z,64.5732,-17.7396,7.04,4.4,mb,,115.0,1.553,0.83,us,usb000t2g3,2015-02-18T03:30:47.040Z,"124 km S of Akureyri, Iceland",earthquake,8.3,4.7,0.144,15.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19T12:24:29.970Z,64.5257,-17.2173,8.43,4.4,mb,,87.0,1.783,0.99,us,usb000sy3h,2015-02-18T03:30:46.040Z,"101 km WNW of Höfn, Iceland",earthquake,8.5,4.4,0.109,26.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19T00:29:38.480Z,64.5255,-17.7383,8.03,4.4,mb,,114.0,1.561,0.59,us,usc000syps,2015-02-18T03:30:44.040Z,"125 km WNW of Höfn, Iceland",earthquake,5.3,4.9,0.11,29.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19T00:27:05.610Z,64.6698,-17.844,10.0,4.2,mb,,119.0,1.498,1.43,us,usb000t2hi,2015-02-18T03:30:44.040Z,Iceland,earthquake,8.3,2.0,0.263,4.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18T18:26:29.080Z,64.5948,-17.4481,14.98,4.6,mb,,115.0,1.675,1.2,us,usc000syir,2015-02-12T01:43:00.040Z,"114 km WNW of Höfn, Iceland",earthquake,7.7,4.5,0.096,36.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18T18:21:37.860Z,64.5939,-17.6374,6.37,4.3,mb,,121.0,1.594,0.78,us,usc000syjv,2015-02-12T01:43:00.040Z,"122 km WNW of Höfn, Iceland",earthquake,7.0,2.4,0.125,20.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18T09:35:26.040Z,64.5446,-17.641,7.17,4.5,mb,,112.0,1.599,0.63,us,usc000syeu,2015-02-12T01:42:58.040Z,"121 km WNW of Höfn, Iceland",earthquake,8.0,4.6,0.124,21.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18T03:18:45.300Z,64.5136,-17.8163,8.01,4.6,mb,,115.0,1.53,0.21,us,usb000t28s,2015-02-12T01:42:56.040Z,"128 km WNW of Höfn, Iceland",earthquake,10.0,4.9,0.122,22.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17T08:47:56.140Z,64.5034,-17.58,7.61,4.3,mb,,105.0,1.632,0.94,us,usb000t243,2015-02-12T01:42:53.040Z,"117 km WNW of Höfn, Iceland",earthquake,7.6,4.3,0.178,10.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17T01:26:13.420Z,64.5224,-17.6967,7.54,4.5,mb,,105.0,1.579,1.23,us,usb000t233,2015-02-12T01:42:52.040Z,"123 km WNW of Höfn, Iceland",earthquake,8.7,4.9,0.163,14.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17T00:38:51.500Z,64.351,-17.9054,8.01,4.2,mb,,93.0,1.53,0.73,us,usb000t245,2015-02-12T01:42:52.040Z,"130 km W of Höfn, Iceland",earthquake,8.2,5.3,0.132,17.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-16T16:05:12.550Z,64.531,-17.8288,8.29,4.4,mb,,124.0,1.521,0.83,us,usc000sxve,2015-02-12T01:42:51.040Z,"129 km S of Akureyri, Iceland",earthquake,8.6,5.1,0.189,9.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-16T10:18:39.390Z,64.4368,-17.8506,8.21,4.4,mb,,127.0,1.531,0.57,us,usc000sxxe,2015-02-12T01:42:50.040Z,"129 km W of Höfn, Iceland",earthquake,6.9,4.8,0.17,12.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-16T01:37:16.210Z,64.5968,-17.6776,5.7,5.3,mww,,61.0,1.576,0.61,us,usc000sxqj,2015-02-12T01:42:49.040Z,"122 km S of Akureyri, Iceland",earthquake,2.8,3.8,,,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15T18:21:04.650Z,64.5184,-17.738,4.63,4.5,mb,,124.0,1.562,1.2,us,usb000t0qg,2015-02-12T01:42:48.040Z,"125 km WNW of Höfn, Iceland",earthquake,7.1,3.2,0.18,11.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15T16:22:06.600Z,64.6376,-17.8829,10.0,4.3,mb,,141.0,1.484,1.0,us,usb000t0qf,2015-02-12T01:42:48.040Z,"117 km S of Akureyri, Iceland",earthquake,6.2,1.9,0.238,6.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15T10:09:49.050Z,64.5536,-17.6952,7.94,4.5,mb,,111.0,1.575,0.86,us,usc000sxky,2015-02-12T01:42:47.040Z,"124 km WNW of Höfn, Iceland",earthquake,6.8,4.5,0.104,31.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15T01:04:45.580Z,64.4459,-18.1663,10.0,4.1,mb,,69.0,1.396,0.83,us,usb000t0r8,2015-02-12T01:42:44.040Z,"138 km S of Akureyri, Iceland",earthquake,7.3,1.9,0.213,10.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14T11:25:49.780Z,64.5389,-17.2727,7.7,5.2,mb,,42.0,1.758,0.86,us,usc000sx8r,2022-05-03T17:06:36.730Z,"104 km WNW of Höfn, Iceland",earthquake,6.4,3.3,0.03,411.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14T08:10:31.070Z,64.5148,-17.8188,9.65,4.7,mb,,120.0,1.529,0.67,us,usb000t0hk,2015-02-12T01:42:41.040Z,"129 km WNW of Höfn, Iceland",earthquake,4.5,5.3,0.134,17.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14T08:06:49.100Z,64.5411,-17.8023,8.16,4.3,mb,,142.0,1.531,0.77,us,usb000t0hj,2015-02-12T01:42:41.040Z,"128 km S of Akureyri, Iceland",earthquake,8.0,4.7,0.16,11.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13T23:08:49.910Z,64.6402,-17.4989,11.04,4.6,mb,,57.0,1.648,0.8,us,usc000sx64,2015-02-12T01:42:40.040Z,"118 km WNW of Höfn, Iceland",earthquake,7.7,4.2,0.044,179.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13T20:46:20.180Z,64.6165,-17.9692,10.0,4.5,mb,,121.0,1.449,0.92,us,usc000sx3j,2015-02-12T01:42:39.040Z,Iceland,earthquake,7.3,1.9,0.096,36.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13T16:50:24.510Z,64.4456,-17.686,7.98,4.3,mb,,148.0,1.599,1.05,us,usb000t0ge,2015-02-12T01:42:39.040Z,"121 km W of Höfn, Iceland",earthquake,8.7,5.1,0.178,9.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13T08:26:50.330Z,64.6353,-17.6366,5.82,4.3,mb,,119.0,1.59,0.62,us,usb000t0fv,2015-02-12T01:42:38.040Z,"118 km S of Akureyri, Iceland",earthquake,8.6,3.9,0.267,5.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13T01:18:30.530Z,64.631,-17.9095,8.08,4.7,mb,,111.0,1.473,0.22,us,usc000swt9,2015-02-12T01:42:37.040Z,"117 km S of Akureyri, Iceland",earthquake,7.4,4.2,0.088,45.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12T21:48:25.490Z,64.4683,-17.7081,7.41,4.5,mb,,126.0,1.585,0.72,us,usb000szxr,2015-02-12T01:42:37.040Z,"122 km W of Höfn, Iceland",earthquake,8.0,4.7,0.124,21.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12T21:42:29.990Z,64.6362,-17.757,7.58,4.4,mb,,111.0,1.538,0.58,us,usc000sws0,2015-02-12T01:42:37.040Z,"117 km S of Akureyri, Iceland",earthquake,7.7,4.1,0.118,24.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12T21:14:30.730Z,64.4202,-17.5814,6.45,4.5,mb,,131.0,1.649,1.45,us,usc000swrb,2015-02-12T01:42:37.040Z,"116 km W of Höfn, Iceland",earthquake,7.0,4.4,0.124,19.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12T12:38:48.380Z,64.5446,-17.7921,7.46,4.3,mb,,123.0,1.535,0.27,us,usb000szxi,2015-02-12T01:42:36.040Z,"127 km S of Akureyri, Iceland",earthquake,7.2,5.1,0.201,9.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12T11:49:23.940Z,64.4895,-17.8029,7.96,4.2,mb,,124.0,1.54,0.76,us,usb000szy0,2015-02-12T01:42:36.040Z,"127 km W of Höfn, Iceland",earthquake,10.2,5.5,0.199,8.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11T19:54:46.640Z,64.46,-17.7569,4.26,4.4,mb,,127.0,1.566,1.11,us,usb000sytd,2015-01-31T02:50:18.040Z,"125 km W of Höfn, Iceland",earthquake,9.1,5.2,0.268,5.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11T19:39:49.190Z,64.6479,-17.7753,6.57,4.4,mb,,111.0,1.529,0.87,us,usc000swdi,2015-01-31T02:50:18.040Z,"116 km S of Akureyri, Iceland",earthquake,7.3,4.9,0.17,13.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11T12:25:40.060Z,64.6099,-17.546,8.01,4.4,mb,,120.0,1.631,0.86,us,usb000syta,2015-01-31T02:50:18.040Z,"119 km WNW of Höfn, Iceland",earthquake,8.5,4.6,0.178,10.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11T03:39:53.120Z,64.6132,-17.7399,7.19,4.5,mb,,121.0,1.548,0.48,us,usc000sw6j,2015-01-31T02:50:17.040Z,"120 km S of Akureyri, Iceland",earthquake,9.3,4.8,0.135,18.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11T01:49:52.580Z,64.5681,-17.587,8.7,4.6,mb,,122.0,1.619,0.76,us,usc000sw62,2015-01-31T02:50:17.040Z,"119 km WNW of Höfn, Iceland",earthquake,9.8,2.4,0.157,15.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10T22:40:02.790Z,64.6504,-17.7836,8.74,4.8,mb,,61.0,1.525,1.09,us,usc000sw5b,2022-05-03T17:06:14.245Z,"116 km S of Akureyri, Iceland",earthquake,7.0,2.1,0.052,124.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10T16:36:16.780Z,64.5534,-17.7133,7.83,4.3,mb,,106.0,1.567,0.89,us,usb000syli,2015-01-31T02:50:16.040Z,"125 km WNW of Höfn, Iceland",earthquake,9.1,4.6,0.168,13.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10T06:21:02.830Z,64.5321,-17.5828,8.08,4.2,mb,,144.0,1.626,0.72,us,usb000syld,2015-01-31T02:50:15.040Z,"118 km WNW of Höfn, Iceland",earthquake,5.8,5.9,0.2,7.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-09T21:19:41.230Z,64.5557,-17.4654,7.4,5.4,mww,,52.0,1.673,0.31,us,usc000svwg,2022-05-03T18:19:43.721Z,"113 km WNW of Höfn, Iceland",earthquake,8.1,4.1,,,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-09T20:50:44.930Z,64.7093,-17.6542,7.5,4.7,mb,,137.0,1.576,0.86,us,usb000syst,2015-01-31T02:50:14.040Z,"110 km S of Akureyri, Iceland",earthquake,8.8,7.5,0.275,4.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-09T20:06:39.090Z,64.6129,-17.7573,7.98,4.5,mb,,141.0,1.54,0.8,us,usb000sysq,2015-01-31T02:50:13.040Z,"120 km S of Akureyri, Iceland",earthquake,7.4,5.5,0.205,7.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-09T17:09:33.920Z,64.5935,-17.8263,8.17,4.5,mb,,122.0,1.513,0.89,us,usb000sys5,2015-01-31T02:50:13.040Z,"122 km S of Akureyri, Iceland",earthquake,8.6,6.1,0.311,4.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-09T06:27:13.080Z,64.5343,-17.6835,7.48,4.0,mb,,123.0,1.583,1.23,us,usb000sysd,2015-01-31T02:50:12.040Z,"123 km WNW of Höfn, Iceland",earthquake,7.7,5.5,0.259,5.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-09T04:22:04.350Z,64.5374,-17.6007,7.75,4.4,mb,,114.0,1.618,0.94,us,usc000svsk,2015-01-31T02:50:12.040Z,"119 km WNW of Höfn, Iceland",earthquake,7.6,1.5,0.131,31.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08T21:14:27.740Z,64.6533,-17.3271,8.14,4.6,mb,,97.0,1.721,0.78,us,usc000svr3,2015-01-31T02:50:11.040Z,"111 km WNW of Höfn, Iceland",earthquake,7.6,4.4,0.07,70.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08T18:58:05.950Z,64.6177,-17.6772,7.5,4.4,mb,,111.0,1.574,1.01,us,usb000sy8f,2015-01-31T02:50:11.040Z,"120 km S of Akureyri, Iceland",earthquake,8.7,4.8,0.161,13.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08T13:14:32.250Z,64.721,-18.778,10.45,4.5,mb,,146.0,1.094,1.25,us,usb000sy8z,2015-01-31T02:50:10.040Z,"112 km SSW of Akureyri, Iceland",earthquake,8.3,5.9,0.243,7.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08T08:31:32.100Z,64.6189,-17.5446,7.6,4.3,mb,,115.0,1.631,0.87,us,usb000sy97,2015-01-31T02:50:10.040Z,"119 km WNW of Höfn, Iceland",earthquake,7.7,3.9,0.201,8.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08T00:56:32.470Z,64.5698,-17.6853,8.21,4.5,mb,,75.0,1.577,1.03,us,usc000svka,2015-01-31T02:50:09.040Z,"124 km WNW of Höfn, Iceland",earthquake,7.0,4.4,0.064,78.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07T22:04:35.880Z,64.5946,-17.7551,6.86,4.5,mb,,109.0,1.543,0.86,us,usc000syxf,2015-01-31T02:50:09.040Z,"122 km S of Akureyri, Iceland",earthquake,8.5,4.8,0.115,24.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07T14:40:52.600Z,64.4748,-17.1806,9.82,4.4,mb,,117.0,1.808,1.31,us,usc000syx5,2015-01-31T02:50:08.040Z,"98 km WNW of Höfn, Iceland",earthquake,8.5,2.8,0.203,7.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07T14:21:56.770Z,64.4427,-17.8069,8.0,4.3,mb,,113.0,1.548,1.12,us,usc000syx4,2015-01-31T02:50:08.040Z,"127 km W of Höfn, Iceland",earthquake,11.6,3.2,0.217,7.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07T07:11:23.540Z,64.5865,-17.5343,8.01,5.2,mb,,76.0,1.639,1.04,us,usc000svaq,2015-01-31T02:50:07.040Z,"117 km WNW of Höfn, Iceland",earthquake,6.9,4.4,0.041,232.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07T02:38:03.410Z,64.5284,-17.7126,7.97,4.4,mb,,114.0,1.571,0.52,us,usc000sywj,2015-01-31T02:50:06.040Z,"124 km WNW of Höfn, Iceland",earthquake,7.9,1.5,0.154,25.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06T20:24:46.990Z,64.5106,-17.8232,7.02,4.5,mb,,124.0,1.527,0.84,us,usc000syh0,2015-01-31T02:50:05.040Z,"129 km WNW of Höfn, Iceland",earthquake,9.4,5.0,0.163,12.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06T18:26:32.890Z,64.6189,-17.3218,7.3,4.7,mb,,102.0,1.726,0.91,us,usc000sv3u,2015-01-31T02:50:05.040Z,"109 km WNW of Höfn, Iceland",earthquake,7.6,4.2,0.05,138.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06T10:13:39.950Z,64.4618,-17.7044,10.0,4.5,mb,,112.0,1.587,1.15,us,usc000suxx,2015-01-31T02:50:04.040Z,"122 km W of Höfn, Iceland",earthquake,8.2,1.9,0.121,23.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06T08:44:59.030Z,64.5272,-17.6482,5.98,4.3,mb,,115.0,1.599,0.97,us,usc000syhg,2015-01-31T02:50:04.040Z,"121 km WNW of Höfn, Iceland",earthquake,7.1,5.4,0.267,5.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06T00:18:55.750Z,64.569,-17.7856,6.73,4.3,mb,,122.0,1.534,0.77,us,usc000syha,2015-01-31T02:50:03.040Z,"125 km S of Akureyri, Iceland",earthquake,6.7,4.9,0.169,11.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05T18:19:46.250Z,64.5449,-17.6162,7.65,4.5,mb,,144.0,1.61,1.0,us,usc000syg7,2015-01-31T02:50:02.040Z,"120 km WNW of Höfn, Iceland",earthquake,11.5,5.1,0.101,31.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05T16:29:33.340Z,64.5455,-17.7512,7.23,4.5,mb,,107.0,1.552,0.88,us,usc000syg4,2015-01-31T02:50:02.040Z,"126 km WNW of Höfn, Iceland",earthquake,9.1,4.8,0.121,21.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05T14:02:14.110Z,64.5591,-17.6301,10.96,4.4,mb,,143.0,1.602,0.55,us,usc000syge,2015-01-31T02:50:01.040Z,"121 km WNW of Höfn, Iceland",earthquake,14.5,5.8,0.378,2.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05T14:01:29.290Z,64.4491,-17.6581,7.97,4.6,mb,,87.0,1.61,0.86,us,usc000syfj,2015-01-31T02:50:01.040Z,"120 km W of Höfn, Iceland",earthquake,8.6,4.5,0.122,26.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05T03:24:00.190Z,64.6811,-17.7716,8.2,4.5,mb,,118.0,1.528,0.3,us,usc000syf7,2015-01-31T02:50:00.040Z,"112 km S of Akureyri, Iceland",earthquake,7.3,6.0,0.204,8.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04T23:21:23.680Z,64.6157,-17.7983,9.42,4.7,mb,,83.0,1.522,0.99,us,usc000sudf,2015-01-20T09:03:18.040Z,"119 km S of Akureyri, Iceland",earthquake,6.9,4.5,0.07,80.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04T21:00:34.050Z,64.5613,-17.5314,8.07,4.6,mb,,115.0,1.644,0.6,us,usc000sub6,2015-01-20T09:03:18.040Z,"116 km WNW of Höfn, Iceland",earthquake,7.5,4.5,0.089,41.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04T20:50:59.300Z,64.5805,-17.5103,7.64,4.5,mb,,121.0,1.65,0.9,us,usc000sy46,2015-01-20T09:03:18.040Z,"116 km WNW of Höfn, Iceland",earthquake,7.8,4.5,0.163,14.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04T20:45:28.980Z,64.5411,-17.5898,7.79,4.7,mb,,110.0,1.622,0.85,us,usc000su0z,2015-01-20T09:03:18.040Z,"119 km WNW of Höfn, Iceland",earthquake,7.3,4.4,0.068,73.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04T11:20:04.130Z,64.5152,-17.7487,6.85,4.4,mb,,106.0,1.558,0.91,us,usc000sy3t,2015-01-20T09:03:16.040Z,"125 km WNW of Höfn, Iceland",earthquake,6.8,4.0,0.138,17.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04T08:49:04.500Z,64.4745,-17.5477,7.88,4.4,mb,,116.0,1.651,0.69,us,usc000sy3p,2015-01-20T09:03:16.040Z,"115 km W of Höfn, Iceland",earthquake,8.6,5.0,0.17,11.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03T21:49:29.560Z,64.5535,-17.6572,9.64,4.7,mb,,89.0,1.591,1.03,us,usc000stsk,2015-01-20T09:03:15.040Z,"122 km WNW of Höfn, Iceland",earthquake,8.4,4.3,0.084,50.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03T18:06:47.970Z,64.7115,-17.688,10.0,4.4,mb,,117.0,1.562,1.01,us,usc000sxbc,2015-01-20T09:03:15.040Z,"109 km S of Akureyri, Iceland",earthquake,9.5,1.9,0.31,8.0,reviewed,us,us,,,,,,,,,,,,,,,,,,,,,,,,
